 20240101-184801,[command] python c:\users\azsar\onedrive\masaüstü\fuxictr-main\fuxictr-main\model_zoo\fibinet\run_expid.py,[exp_id] FiBiNET_test,[dataset_id] frappe_x1_04e961e9,[train] N.A.,[val] logloss: 0.160157 - AUC: 0.983238,[test] logloss: 0.164237 - AUC: 0.982235
 20240101-185150,[command] python c:\users\azsar\onedrive\masaüstü\fuxictr-main\fuxictr-main\model_zoo\fibinet\run_expid.py,[exp_id] FiBiNET_test,[dataset_id] frappe_x1_04e961e9,[train] N.A.,[val] logloss: 0.165948 - AUC: 0.983191,[test] logloss: 0.166281 - AUC: 0.983049
 20240101-185546,[command] python c:\users\azsar\onedrive\masaüstü\fuxictr-main\fuxictr-main\model_zoo\fibinet\run_expid.py,[exp_id] FiBiNET_test,[dataset_id] frappe_x1_04e961e9,[train] N.A.,[val] logloss: 0.167279 - AUC: 0.982543,[test] logloss: 0.173640 - AUC: 0.981590
 20240101-185845,[command] python c:\users\azsar\onedrive\masaüstü\fuxictr-main\fuxictr-main\model_zoo\fibinet\run_expid.py,[exp_id] FiBiNET_test,[dataset_id] frappe_x1_04e961e9,[train] N.A.,[val] logloss: 0.172311 - AUC: 0.982083,[test] logloss: 0.176302 - AUC: 0.981354
 20240101-190154,[command] python c:\users\azsar\onedrive\masaüstü\fuxictr-main\fuxictr-main\model_zoo\fibinet\run_expid.py,[exp_id] FiBiNET_test,[dataset_id] frappe_x1_04e961e9,[train] N.A.,[val] logloss: 0.151207 - AUC: 0.983146,[test] logloss: 0.153150 - AUC: 0.982567
 20240101-190530,[command] python c:\users\azsar\onedrive\masaüstü\fuxictr-main\fuxictr-main\model_zoo\fibinet\run_expid.py,[exp_id] FiBiNET_test,[dataset_id] frappe_x1_04e961e9,[train] N.A.,[val] logloss: 0.150562 - AUC: 0.983598,[test] logloss: 0.152704 - AUC: 0.982935
 20240101-190809,[command] python c:\users\azsar\onedrive\masaüstü\fuxictr-main\fuxictr-main\model_zoo\fibinet\run_expid.py,[exp_id] FiBiNET_test,[dataset_id] frappe_x1_04e961e9,[train] N.A.,[val] logloss: 0.146585 - AUC: 0.984078,[test] logloss: 0.151972 - AUC: 0.983033
 20240101-191122,[command] python c:\users\azsar\onedrive\masaüstü\fuxictr-main\fuxictr-main\model_zoo\fibinet\run_expid.py,[exp_id] FiBiNET_test,[dataset_id] frappe_x1_04e961e9,[train] N.A.,[val] logloss: 0.145532 - AUC: 0.984031,[test] logloss: 0.150369 - AUC: 0.982788
 20240101-191559,[command] python c:\users\azsar\onedrive\masaüstü\fuxictr-main\fuxictr-main\model_zoo\fibinet\run_expid.py,[exp_id] FiBiNET_test,[dataset_id] frappe_x1_04e961e9,[train] N.A.,[val] logloss: 0.146853 - AUC: 0.984194,[test] logloss: 0.151994 - AUC: 0.983112
 20240101-192032,[command] python c:\users\azsar\onedrive\masaüstü\fuxictr-main\fuxictr-main\model_zoo\fibinet\run_expid.py,[exp_id] FiBiNET_test,[dataset_id] frappe_x1_04e961e9,[train] N.A.,[val] logloss: 0.150614 - AUC: 0.983772,[test] logloss: 0.153987 - AUC: 0.983121
 20240101-192708,[command] python c:\users\azsar\onedrive\masaüstü\fuxictr-main\fuxictr-main\model_zoo\fibinet\run_expid.py,[exp_id] FiBiNET_test,[dataset_id] frappe_x1_04e961e9,[train] N.A.,[val] logloss: 0.153983 - AUC: 0.983502,[test] logloss: 0.158943 - AUC: 0.982702
 20240101-193042,[command] python c:\users\azsar\onedrive\masaüstü\fuxictr-main\fuxictr-main\model_zoo\fibinet\run_expid.py,[exp_id] FiBiNET_test,[dataset_id] frappe_x1_04e961e9,[train] N.A.,[val] logloss: 0.178140 - AUC: 0.979777,[test] logloss: 0.181850 - AUC: 0.979035
 20240101-193303,[command] python c:\users\azsar\onedrive\masaüstü\fuxictr-main\fuxictr-main\model_zoo\fibinet\run_expid.py,[exp_id] FiBiNET_test,[dataset_id] frappe_x1_04e961e9,[train] N.A.,[val] logloss: 0.182948 - AUC: 0.979265,[test] logloss: 0.191359 - AUC: 0.977813
 20240101-193907,[command] python c:\users\azsar\onedrive\masaüstü\fuxictr-main\fuxictr-main\model_zoo\fibinet\run_expid.py,[exp_id] FiBiNET_test,[dataset_id] frappe_x1_04e961e9,[train] N.A.,[val] logloss: 0.140394 - AUC: 0.987126,[test] logloss: 0.148493 - AUC: 0.985880
 20240101-194231,[command] python c:\users\azsar\onedrive\masaüstü\fuxictr-main\fuxictr-main\model_zoo\fibinet\run_expid.py,[exp_id] FiBiNET_test,[dataset_id] frappe_x1_04e961e9,[train] N.A.,[val] logloss: 0.166924 - AUC: 0.985093,[test] logloss: 0.165609 - AUC: 0.984643
 20240101-194607,[command] python c:\users\azsar\onedrive\masaüstü\fuxictr-main\fuxictr-main\model_zoo\fibinet\run_expid.py,[exp_id] FiBiNET_test,[dataset_id] frappe_x1_04e961e9,[train] N.A.,[val] logloss: 0.163701 - AUC: 0.982691,[test] logloss: 0.168724 - AUC: 0.982042
 20240102-222933,[command] python c:\users\azsar\onedrive\masaüstü\fuxictr-main\fuxictr-main\model_zoo\fibinet\run_expid.py,[exp_id] FiBiNET_test,[dataset_id] frappe_x1_04e961e9,[train] N.A.,[val] logloss: 0.160733 - AUC: 0.982370,[test] logloss: 0.165198 - AUC: 0.981538
 20240102-223437,[command] python c:\users\azsar\onedrive\masaüstü\fuxictr-main\fuxictr-main\model_zoo\fibinet\run_expid.py,[exp_id] FiBiNET_test,[dataset_id] frappe_x1_04e961e9,[train] N.A.,[val] logloss: 0.154756 - AUC: 0.983561,[test] logloss: 0.160050 - AUC: 0.982732
