 20240103-003437,[command] python c:\users\azsar\onedrive\masaüstü\fuxictr-main\fuxictr-main\model_zoo\nfm\run_expid.py,[exp_id] NFM_test,[dataset_id] frappe_x1_04e961e9,[train] N.A.,[val] logloss: 0.178186 - AUC: 0.978684,[test] logloss: 0.179852 - AUC: 0.978222
 20240103-003624,[command] python c:\users\azsar\onedrive\masaüstü\fuxictr-main\fuxictr-main\model_zoo\nfm\run_expid.py,[exp_id] NFM_test,[dataset_id] frappe_x1_04e961e9,[train] N.A.,[val] logloss: 0.626481 - AUC: 0.796293,[test] logloss: 0.626628 - AUC: 0.790823
 20240103-004337,[command] python c:\users\azsar\onedrive\masaüstü\fuxictr-main\fuxictr-main\model_zoo\nfm\run_expid.py,[exp_id] NFM_test,[dataset_id] frappe_x1_04e961e9,[train] N.A.,[val] logloss: 0.196326 - AUC: 0.981226,[test] logloss: 0.200398 - AUC: 0.980358
 20240103-004814,[command] python c:\users\azsar\onedrive\masaüstü\fuxictr-main\fuxictr-main\model_zoo\nfm\run_expid.py,[exp_id] NFM_test,[dataset_id] frappe_x1_04e961e9,[train] N.A.,[val] logloss: 0.199286 - AUC: 0.978611,[test] logloss: 0.196116 - AUC: 0.978894
 20240103-005245,[command] python c:\users\azsar\onedrive\masaüstü\fuxictr-main\fuxictr-main\model_zoo\nfm\run_expid.py,[exp_id] NFM_test,[dataset_id] frappe_x1_04e961e9,[train] N.A.,[val] logloss: 0.188160 - AUC: 0.979732,[test] logloss: 0.190682 - AUC: 0.979345
 20240103-010308,[command] python c:\users\azsar\onedrive\masaüstü\fuxictr-main\fuxictr-main\model_zoo\nfm\run_expid.py,[exp_id] NFM_test,[dataset_id] frappe_x1_04e961e9,[train] N.A.,[val] logloss: 0.197392 - AUC: 0.980122,[test] logloss: 0.202044 - AUC: 0.979582
 20240103-010808,[command] python c:\users\azsar\onedrive\masaüstü\fuxictr-main\fuxictr-main\model_zoo\nfm\run_expid.py,[exp_id] NFM_test,[dataset_id] frappe_x1_04e961e9,[train] N.A.,[val] logloss: 0.204302 - AUC: 0.972005,[test] logloss: 0.206764 - AUC: 0.971428
 20240103-011120,[command] python c:\users\azsar\onedrive\masaüstü\fuxictr-main\fuxictr-main\model_zoo\nfm\run_expid.py,[exp_id] NFM_test,[dataset_id] frappe_x1_04e961e9,[train] N.A.,[val] logloss: 0.194616 - AUC: 0.975184,[test] logloss: 0.196823 - AUC: 0.974324
 20240103-011724,[command] python c:\users\azsar\onedrive\masaüstü\fuxictr-main\fuxictr-main\model_zoo\nfm\run_expid.py,[exp_id] NFM_test,[dataset_id] frappe_x1_04e961e9,[train] N.A.,[val] logloss: 0.192581 - AUC: 0.979749,[test] logloss: 0.198987 - AUC: 0.978936
 20240103-012503,[command] python c:\users\azsar\onedrive\masaüstü\fuxictr-main\fuxictr-main\model_zoo\nfm\run_expid.py,[exp_id] NFM_test,[dataset_id] frappe_x1_04e961e9,[train] N.A.,[val] logloss: 0.184319 - AUC: 0.982051,[test] logloss: 0.189944 - AUC: 0.981354
 20240103-013541,[command] python c:\users\azsar\onedrive\masaüstü\fuxictr-main\fuxictr-main\model_zoo\nfm\run_expid.py,[exp_id] NFM_test,[dataset_id] frappe_x1_04e961e9,[train] N.A.,[val] logloss: 0.171741 - AUC: 0.980442,[test] logloss: 0.172650 - AUC: 0.979979
 20240103-014116,[command] python c:\users\azsar\onedrive\masaüstü\fuxictr-main\fuxictr-main\model_zoo\nfm\run_expid.py,[exp_id] NFM_test,[dataset_id] frappe_x1_04e961e9,[train] N.A.,[val] logloss: 0.195445 - AUC: 0.980085,[test] logloss: 0.191897 - AUC: 0.980216
 20240103-014805,[command] python c:\users\azsar\onedrive\masaüstü\fuxictr-main\fuxictr-main\model_zoo\nfm\run_expid.py,[exp_id] NFM_test,[dataset_id] frappe_x1_04e961e9,[train] N.A.,[val] logloss: 0.184297 - AUC: 0.978513,[test] logloss: 0.190630 - AUC: 0.977525
 20240103-015549,[command] python c:\users\azsar\onedrive\masaüstü\fuxictr-main\fuxictr-main\model_zoo\nfm\run_expid.py,[exp_id] NFM_test,[dataset_id] frappe_x1_04e961e9,[train] N.A.,[val] logloss: 0.184319 - AUC: 0.982051,[test] logloss: 0.189944 - AUC: 0.981354
 20240103-020903,[command] python c:\users\azsar\onedrive\masaüstü\fuxictr-main\fuxictr-main\model_zoo\nfm\run_expid.py,[exp_id] NFM_test,[dataset_id] frappe_x1_04e961e9,[train] N.A.,[val] logloss: 0.186128 - AUC: 0.980460,[test] logloss: 0.182971 - AUC: 0.980784
 20240103-023743,[command] python c:\users\azsar\onedrive\masaüstü\fuxictr-main\fuxictr-main\model_zoo\nfm\run_expid.py,[exp_id] NFM_test,[dataset_id] frappe_x1_04e961e9,[train] N.A.,[val] logloss: 0.191289 - AUC: 0.979724,[test] logloss: 0.199692 - AUC: 0.978587
 20240103-035950,[command] python c:\users\azsar\onedrive\masaüstü\fuxictr-main\fuxictr-main\model_zoo\nfm\run_expid.py,[exp_id] NFM_test,[dataset_id] frappe_x1_04e961e9,[train] N.A.,[val] logloss: 0.686792 - AUC: 0.503127,[test] logloss: 0.686783 - AUC: 0.506173
 20240103-043201,[command] python c:\users\azsar\onedrive\masaüstü\fuxictr-main\fuxictr-main\model_zoo\nfm\run_expid.py,[exp_id] NFM_test,[dataset_id] frappe_x1_04e961e9,[train] N.A.,[val] logloss: 0.215315 - AUC: 0.979590,[test] logloss: 0.219390 - AUC: 0.979060
 20240103-043918,[command] python c:\users\azsar\onedrive\masaüstü\fuxictr-main\fuxictr-main\model_zoo\nfm\run_expid.py,[exp_id] NFM_test,[dataset_id] frappe_x1_04e961e9,[train] N.A.,[val] logloss: 0.608117 - AUC: 0.912655,[test] logloss: 0.608434 - AUC: 0.911444
 20240103-044243,[command] python c:\users\azsar\onedrive\masaüstü\fuxictr-main\fuxictr-main\model_zoo\nfm\run_expid.py,[exp_id] NFM_test,[dataset_id] frappe_x1_04e961e9,[train] N.A.,[val] logloss: 0.608109 - AUC: 0.913637,[test] logloss: 0.608411 - AUC: 0.912087
 20240103-045130,[command] python c:\users\azsar\onedrive\masaüstü\fuxictr-main\fuxictr-main\model_zoo\nfm\run_expid.py,[exp_id] NFM_test,[dataset_id] frappe_x1_04e961e9,[train] N.A.,[val] logloss: 0.615286 - AUC: 0.912382,[test] logloss: 0.615538 - AUC: 0.911280
 20240103-045859,[command] python c:\users\azsar\onedrive\masaüstü\fuxictr-main\fuxictr-main\model_zoo\nfm\run_expid.py,[exp_id] NFM_test,[dataset_id] frappe_x1_04e961e9,[train] N.A.,[val] logloss: 0.211848 - AUC: 0.979485,[test] logloss: 0.213915 - AUC: 0.979378
 20240103-050602,[command] python c:\users\azsar\onedrive\masaüstü\fuxictr-main\fuxictr-main\model_zoo\nfm\run_expid.py,[exp_id] NFM_test,[dataset_id] frappe_x1_04e961e9,[train] N.A.,[val] logloss: 0.208330 - AUC: 0.978351,[test] logloss: 0.205124 - AUC: 0.978992
 20240103-052043,[command] python c:\users\azsar\onedrive\masaüstü\fuxictr-main\fuxictr-main\model_zoo\nfm\run_expid.py,[exp_id] NFM_test,[dataset_id] frappe_x1_04e961e9,[train] N.A.,[val] logloss: 0.214605 - AUC: 0.979859,[test] logloss: 0.219910 - AUC: 0.979134
 20240103-052628,[command] python c:\users\azsar\onedrive\masaüstü\fuxictr-main\fuxictr-main\model_zoo\nfm\run_expid.py,[exp_id] NFM_test,[dataset_id] frappe_x1_04e961e9,[train] N.A.,[val] logloss: 0.224671 - AUC: 0.978064,[test] logloss: 0.226556 - AUC: 0.977864
 20240103-053041,[command] python c:\users\azsar\onedrive\masaüstü\fuxictr-main\fuxictr-main\model_zoo\nfm\run_expid.py,[exp_id] NFM_test,[dataset_id] frappe_x1_04e961e9,[train] N.A.,[val] logloss: 0.186043 - AUC: 0.981005,[test] logloss: 0.194697 - AUC: 0.979749
 20240103-053533,[command] python c:\users\azsar\onedrive\masaüstü\fuxictr-main\fuxictr-main\model_zoo\nfm\run_expid.py,[exp_id] NFM_test,[dataset_id] frappe_x1_04e961e9,[train] N.A.,[val] logloss: 0.181856 - AUC: 0.981831,[test] logloss: 0.184798 - AUC: 0.980862
 20240103-054021,[command] python c:\users\azsar\onedrive\masaüstü\fuxictr-main\fuxictr-main\model_zoo\nfm\run_expid.py,[exp_id] NFM_test,[dataset_id] frappe_x1_04e961e9,[train] N.A.,[val] logloss: 0.184412 - AUC: 0.981157,[test] logloss: 0.189132 - AUC: 0.980460
 20240103-054659,[command] python c:\users\azsar\onedrive\masaüstü\fuxictr-main\fuxictr-main\model_zoo\nfm\run_expid.py,[exp_id] NFM_test,[dataset_id] frappe_x1_04e961e9,[train] N.A.,[val] logloss: 0.168043 - AUC: 0.982776,[test] logloss: 0.172755 - AUC: 0.982014
 20240103-055402,[command] python c:\users\azsar\onedrive\masaüstü\fuxictr-main\fuxictr-main\model_zoo\nfm\run_expid.py,[exp_id] NFM_test,[dataset_id] frappe_x1_04e961e9,[train] N.A.,[val] logloss: 0.163362 - AUC: 0.981868,[test] logloss: 0.164626 - AUC: 0.981352
 20240103-060152,[command] python c:\users\azsar\onedrive\masaüstü\fuxictr-main\fuxictr-main\model_zoo\nfm\run_expid.py,[exp_id] NFM_test,[dataset_id] frappe_x1_04e961e9,[train] N.A.,[val] logloss: 0.162879 - AUC: 0.979998,[test] logloss: 0.164442 - AUC: 0.979457
 20240103-060928,[command] python c:\users\azsar\onedrive\masaüstü\fuxictr-main\fuxictr-main\model_zoo\nfm\run_expid.py,[exp_id] NFM_test,[dataset_id] frappe_x1_04e961e9,[train] N.A.,[val] logloss: 0.187898 - AUC: 0.981805,[test] logloss: 0.192690 - AUC: 0.981283
 20240103-062443,[command] python c:\users\azsar\onedrive\masaüstü\fuxictr-main\fuxictr-main\model_zoo\nfm\run_expid.py,[exp_id] NFM_test,[dataset_id] frappe_x1_04e961e9,[train] N.A.,[val] logloss: 0.223320 - AUC: 0.981092,[test] logloss: 0.233718 - AUC: 0.979720
 20240103-063107,[command] python c:\users\azsar\onedrive\masaüstü\fuxictr-main\fuxictr-main\model_zoo\nfm\run_expid.py,[exp_id] NFM_test,[dataset_id] frappe_x1_04e961e9,[train] N.A.,[val] logloss: 0.226848 - AUC: 0.979935,[test] logloss: 0.231369 - AUC: 0.979515
 20240103-063552,[command] python c:\users\azsar\onedrive\masaüstü\fuxictr-main\fuxictr-main\model_zoo\nfm\run_expid.py,[exp_id] NFM_test,[dataset_id] frappe_x1_04e961e9,[train] N.A.,[val] logloss: 0.179254 - AUC: 0.979656,[test] logloss: 0.181468 - AUC: 0.979008
 20240103-064300,[command] python c:\users\azsar\onedrive\masaüstü\fuxictr-main\fuxictr-main\model_zoo\nfm\run_expid.py,[exp_id] NFM_test,[dataset_id] frappe_x1_04e961e9,[train] N.A.,[val] logloss: 0.189645 - AUC: 0.980638,[test] logloss: 0.188597 - AUC: 0.980929
 20240103-065136,[command] python c:\users\azsar\onedrive\masaüstü\fuxictr-main\fuxictr-main\model_zoo\nfm\run_expid.py,[exp_id] NFM_test,[dataset_id] frappe_x1_04e961e9,[train] N.A.,[val] logloss: 0.171939 - AUC: 0.982307,[test] logloss: 0.171700 - AUC: 0.982088
